Step	E_el	E_frac	E_tot
192	1.167730e-06	5.231258e-09	1.172961e-06
193	1.180084e-06	5.346584e-09	1.185430e-06
194	1.192504e-06	5.464097e-09	1.197968e-06
195	1.204995e-06	5.583640e-09	1.210578e-06
196	1.217555e-06	5.705051e-09	1.223260e-06
197	1.230180e-06	5.828519e-09	1.236008e-06
198	1.242871e-06	5.954512e-09	1.248825e-06
199	1.255637e-06	6.082253e-09	1.261719e-06
200	1.268466e-06	6.212116e-09	1.274679e-06
201	1.281364e-06	6.344159e-09	1.287708e-06
202	1.294329e-06	6.478676e-09	1.300807e-06
203	1.307365e-06	6.615201e-09	1.313981e-06
204	1.320467e-06	6.754202e-09	1.327221e-06
205	1.333641e-06	6.895298e-09	1.340536e-06
206	1.346879e-06	7.038951e-09	1.353918e-06
207	1.360190e-06	7.184739e-09	1.367375e-06
208	1.373566e-06	7.333149e-09	1.380899e-06
209	1.387013e-06	7.484016e-09	1.394497e-06
210	1.400530e-06	7.637076e-09	1.408168e-06
211	1.414114e-06	7.792591e-09	1.421907e-06
212	1.427767e-06	7.950616e-09	1.435717e-06
213	1.441488e-06	8.111184e-09	1.449599e-06
214	1.455279e-06	8.274328e-09	1.463553e-06
215	1.469138e-06	8.440080e-09	1.477578e-06
216	1.483067e-06	8.608474e-09	1.491676e-06
217	1.497066e-06	8.779542e-09	1.505845e-06
218	1.511133e-06	8.953317e-09	1.520087e-06
219	1.525271e-06	9.129835e-09	1.534401e-06
220	1.539478e-06	9.309129e-09	1.548787e-06
221	1.553754e-06	9.491234e-09	1.563245e-06
222	1.568100e-06	9.676185e-09	1.577777e-06
223	1.582516e-06	9.864017e-09	1.592380e-06
224	1.597002e-06	1.005477e-08	1.607057e-06
225	1.611558e-06	1.024847e-08	1.621807e-06
226	1.626185e-06	1.044516e-08	1.636630e-06
227	1.640881e-06	1.064488e-08	1.651526e-06
228	1.655647e-06	1.084767e-08	1.666495e-06
229	1.670484e-06	1.105356e-08	1.681538e-06
230	1.685391e-06	1.126259e-08	1.696654e-06
231	1.700369e-06	1.147480e-08	1.711844e-06
232	1.715417e-06	1.169023e-08	1.727108e-06
233	1.730537e-06	1.190892e-08	1.742445e-06
234	1.745726e-06	1.213091e-08	1.757857e-06
235	1.760987e-06	1.235623e-08	1.773343e-06
236	1.776315e-06	1.258527e-08	1.788901e-06
237	1.791725e-06	1.281746e-08	1.804542e-06
238	1.807196e-06	1.305337e-08	1.820250e-06
239	1.822744e-06	1.329309e-08	1.836037e-06
240	1.838359e-06	1.353723e-08	1.851896e-06
241	1.854060e-06	1.378371e-08	1.867844e-06
