Step	E_el	E_frac	E_tot
308	2.785964e-07	3.774895e-05	3.802755e-05
309	2.802578e-07	3.774917e-05	3.802943e-05
310	2.819337e-07	3.774937e-05	3.803131e-05
311	2.836292e-07	3.774958e-05	3.803320e-05
312	2.853315e-07	3.774978e-05	3.803511e-05
313	2.870317e-07	3.775000e-05	3.803703e-05
314	2.887150e-07	3.775024e-05	3.803896e-05
315	2.903647e-07	3.775052e-05	3.804088e-05
316	2.919674e-07	3.775083e-05	3.804279e-05
317	2.935315e-07	3.775114e-05	3.804467e-05
318	2.951115e-07	3.775144e-05	3.804656e-05
319	2.967332e-07	3.775176e-05	3.804849e-05
320	2.982847e-07	3.775210e-05	3.805038e-05
321	2.998102e-07	3.775241e-05	3.805222e-05
322	3.014548e-07	3.775266e-05	3.805412e-05
323	3.031822e-07	3.775289e-05	3.805607e-05
324	3.049263e-07	3.775310e-05	3.805803e-05
325	3.066653e-07	3.775334e-05	3.806000e-05
326	3.083909e-07	3.775359e-05	3.806198e-05
327	3.100828e-07	3.775389e-05	3.806397e-05
328	3.116774e-07	3.775423e-05	3.806590e-05
329	3.131952e-07	3.775457e-05	3.806777e-05
330	3.146742e-07	3.775488e-05	3.806955e-05
331	3.163365e-07	3.775514e-05	3.807147e-05
332	3.180827e-07	3.775538e-05	3.807347e-05
333	3.198253e-07	3.775564e-05	3.807546e-05
334	3.215641e-07	3.775590e-05	3.807747e-05
335	3.232575e-07	3.775620e-05	3.807946e-05
336	3.248804e-07	3.775649e-05	3.808137e-05
337	3.265701e-07	3.775678e-05	3.808335e-05
338	3.281864e-07	3.775708e-05	3.808527e-05
339	3.298688e-07	3.775738e-05	3.808725e-05
340	3.315585e-07	3.775771e-05	3.808927e-05
341	3.332022e-07	3.775809e-05	3.809129e-05
342	3.347603e-07	3.775849e-05	3.809325e-05
343	3.363114e-07	3.775885e-05	3.809516e-05
344	3.379821e-07	3.775916e-05	3.809715e-05
345	3.397151e-07	3.775946e-05	3.809918e-05
346	3.414744e-07	3.775975e-05	3.810122e-05
347	3.432344e-07	3.776006e-05	3.810329e-05
348	3.449399e-07	3.776042e-05	3.810536e-05
349	3.464991e-07	3.776082e-05	3.810732e-05
